,portfolio_return,portfolio_value
2023-07-13,0.003550762976706712,5674.705367766359
2023-07-14,0.001847939140720056,5685.191877927508
2023-07-17,0.011149003156237836,5748.57610011834
2023-07-18,0.004082170080115044,5772.042765477508
2023-07-19,0.0042083823360313365,5796.33372829456
2023-07-20,0.007995811871740345,5842.680122331826
2023-07-21,0.011477865264560051,5909.741617559874
2023-07-24,-0.002006633313606599,5897.882933155271
2023-07-25,0.0004756510257131639,5900.688267221962
2023-07-26,0.005857769678987901,5935.253140038854
2023-07-27,-0.011053636632552056,5869.647008506651
2023-07-28,-0.006245965899968398,5832.985393446667
2023-07-31,0.00139471006967149,5800.260004940598
2023-08-01,-0.003144388920236274,5782.021731646573
2023-08-02,-0.017002815423720286,5683.711083367447
2023-08-03,-0.01039733826415319,5624.615616637959
2023-08-04,-0.0046184736259608835,5598.638477756348
2023-08-07,0.012892164383977358,5670.817045338044
2023-08-08,-0.015238038383523514,5584.404917535244
2023-08-09,-0.006318287524940836,5549.121041610563
2023-08-10,-0.002852101327725109,5533.294386120078
2023-08-11,-0.005040364216043702,5505.404567099443
2023-08-14,0.008109991554644936,5550.0533516435235
2023-08-15,-0.011597089909436954,5485.688883922341
2023-08-16,-0.00456899141895648,5460.6248184846345
2023-08-17,-0.0049543014176426595,5433.571237205201
2023-08-18,-0.009894352581086908,5379.80956760984
2023-08-21,0.0058539353194561276,5411.30262484962
2023-08-22,0.006054155892729951,5444.063494523199
2023-08-23,0.00854262029453421,5490.5700618162455
2023-08-24,-0.0162099200060146,5401.568360326785
2023-08-25,0.010555246621080183,5458.583246510658
2023-08-28,0.0020721404563684765,5469.894197690207
2023-08-29,0.017575303977335022,5566.0292509384735
2023-08-30,0.001197373620389919,5572.693867533865
2023-08-31,-0.007713256731569418,5541.663850486279
2023-09-01,0.005060959166087887,5569.709984945776
2023-09-05,-0.014615066498275554,5488.3083031396845
2023-09-06,-0.006282926459352556,5453.825665684803
2023-09-07,-0.0021772839491616576,5441.951138601382
2023-09-08,-0.0045321409301453345,5417.287449106276
2023-09-11,0.007217819832775408,5456.38845389628
2023-09-12,-0.0037669695499233935,5435.8344047379
2023-09-13,0.0006875648789329333,5439.571893562293
2023-09-14,0.009380439715416088,5490.597469787525
2023-09-15,-0.0029410471933041258,5474.449363509444
2023-09-18,0.0027394718677637535,5489.446463532276
2023-09-19,0.0008874956584962622,5494.318323436209
2023-09-20,-0.0040363910141785414,5472.141106326454
2023-09-21,-0.012110312517374312,5405.871767389671
2023-09-22,0.0032436095591314106,5423.406304729815
2023-09-25,0.004012213024019662,5445.166166140202
2023-09-26,-0.010071832889475375,5390.323362459413
2023-09-27,-0.005106358030650649,5362.798441469715
2023-09-28,0.008674424659409773,5409.317632513844
2023-09-29,-0.011219354475244315,5288.620420524143
2023-10-02,-0.0029311433631430857,5273.1187158783405
2023-10-03,-0.007242016422739361,5234.930703538896
2023-10-04,0.01049325716778562,5289.862177666666
2023-10-05,0.002833641611596094,5304.851751252911
2023-10-06,0.0072838410117797465,5343.491448000098
2023-10-09,0.0035054794220307664,5362.22294731286
2023-10-10,0.003788813907373689,5382.539412190077
2023-10-11,-0.004907830369810061,5356.122821796232
2023-10-12,-0.013429648435740437,5284.191975320862
2023-10-13,0.004546259902741889,5308.215285416654
2023-10-16,0.007202502275738666,5346.4477180899785
2023-10-17,0.004566565991849014,5370.862624416607
2023-10-18,-0.0033666472651975535,5352.780824450363
2023-10-19,-0.00797228819965843,5310.106913048239
2023-10-20,-0.0021033008916499624,5298.938160443268
2023-10-23,-0.005952834544246733,5267.394458313955
2023-10-24,-0.002289923300698061,5255.332529009894
2023-10-25,-0.010822398316692539,5198.457227094277
2023-10-26,-0.004858521593369658,5173.200410404231
2023-10-27,-0.015044030102796648,5095.374627702309
