,Static,Stop-Loss / Take-Profit,Monthly Rebalance,ML Portfolio
2024-04-18,7393.057094209742,7188.126473563133,5627.324100240424,5604.623586603113
2024-04-19,7403.447366272089,7174.0035131283885,5652.356409414673,5623.808114267973
2024-04-20,7403.447366272089,7174.0035131283885,5652.356409414673,5623.808114267973
2024-04-21,7403.447366272089,7174.0035131283885,5652.356409414673,5623.808114267973
2024-04-22,7460.269794517176,7214.86051086898,5682.352601913786,5652.993842844668
2024-04-23,7495.398231805169,7249.909651895892,5721.130337847353,5690.532822247754
2024-04-24,7535.899224199024,7298.206460064407,5695.558696901572,5688.899996304079
2024-04-25,7534.14653734395,7298.701884893025,5670.519605049108,5680.494161290376
2024-04-26,7433.457773496879,7234.888231808773,5604.919650280609,5615.219524684624
2024-04-27,7433.457773496879,7234.888231808773,5604.919650280609,5615.219524684624
2024-04-28,7433.457773496879,7234.888231808773,5604.919650280609,5615.219524684624
2024-04-29,7522.56194011692,7316.040742729633,5589.64692663648,5647.49782635143
2024-04-30,7468.662917395851,7226.900929376268,5560.765595593116,5607.679613373854
2024-05-01,7429.84896558838,7154.421869747337,5551.453975344477,5629.160826741513
2024-05-02,7489.329064132528,7221.1068026839475,5581.716219219024,5663.7804586793845
2024-05-03,7614.115207522932,7352.956997273394,5641.806782327793,5779.035262473112
2024-05-04,7614.115207522932,7352.956997273394,5641.806782327793,5779.035262473112
2024-05-05,7614.115207522932,7352.956997273394,5641.806782327793,5779.035262473112
2024-05-06,7688.8258427108,7382.580865145454,5717.566083583114,5821.010553572504
2024-05-07,7747.561443059902,7422.713164108142,5716.6117001252815,5851.351536011022
2024-05-08,7762.68013631317,7426.31442215913,5694.206177567888,5842.090495399724
2024-05-09,7798.460382471933,7450.034980175125,5606.181408415721,5828.499955265158
2024-05-10,7827.361335252857,7471.363404649904,5617.3725500665705,5824.423724354257
2024-05-11,7827.361335252857,7471.363404649904,5617.3725500665705,5824.423724354257
2024-05-12,7827.361335252857,7471.363404649904,5617.3725500665705,5824.423724354257
2024-05-13,7826.953361395435,7502.935440585183,5625.587752956064,5829.990735704535
2024-05-14,7842.215210211701,7517.718745740259,5607.342688647671,5820.285522694536
2024-05-15,7870.008897934672,7544.823120339853,5653.519445819251,5878.943497138615
2024-05-16,7919.332435199409,7577.461479599414,5667.05098672937,5887.154852712605
2024-05-17,7974.787557125088,7597.24377677841,5690.857456227695,5912.508514320605
2024-05-18,7974.787557125088,7597.24377677841,5690.857456227695,5912.508514320605
2024-05-19,7974.787557125088,7597.24377677841,5690.857456227695,5912.508514320605
2024-05-20,7959.757465774875,7595.262582755182,5692.488576315121,5908.278105206463
2024-05-21,7982.73862461894,7594.747560808065,5668.338087042055,5907.248688998679
2024-05-22,8144.41133246702,7732.8722846465,5741.33057596371,5905.073728193981
2024-05-23,8015.086842267567,7621.678135432681,5687.259462148536,5855.308983260007
2024-05-24,8031.930250023847,7616.309545506711,5692.05707583204,5844.281376946913
2024-05-25,8031.930250023847,7616.309545506711,5692.05707583204,5844.281376946913
2024-05-26,8031.930250023847,7616.309545506711,5692.05707583204,5844.281376946913
2024-05-27,8031.930250023847,7616.309545506711,5692.05707583204,5844.281376946913
2024-05-28,8014.219418801351,7615.873739519684,5693.293497794498,5813.705729419087
2024-05-29,7941.141831236365,7556.85606562841,5653.041851023458,5785.982447590701
2024-05-30,7978.683387098885,7594.66454336584,5573.905953158919,5689.6178608797445
2024-05-31,8148.397410718288,7737.93680109897,5639.957863864846,5774.109020334661
2024-06-01,8148.397410718288,7737.93680109897,5639.957863864846,5774.109020334661
2024-06-02,8148.397410718288,7737.93680109897,5639.957863864846,5774.109020334661
2024-06-03,8110.515381156243,7715.9867475965775,5631.071591655988,5746.736536769355
2024-06-04,8104.053122539061,7722.585012462312,5630.766513688415,5807.668163090548
2024-06-05,8146.581387728658,7781.181317495766,5678.39415950645,5846.656774541915
2024-06-06,8187.010378237459,7813.552010445081,5709.917967863083,5894.123004206515
2024-06-07,8208.043304715373,7825.974339671182,5717.584136579256,5948.547921314878
2024-06-08,8208.043304715373,7825.974339671182,5717.584136579256,5948.547921314878
2024-06-09,8208.043304715373,7825.974339671182,5717.584136579256,5948.547921314878
2024-06-10,8209.26529504238,7826.983816266523,5720.017135097987,5949.314960437877
2024-06-11,8279.932615102112,7909.924064063659,5747.122379512928,5922.263996003715
2024-06-12,8291.902673113793,7928.031571589891,5778.869733804764,5848.49185325185
2024-06-13,8281.993071474559,7918.716733878851,5734.423331192085,5824.428387166503
2024-06-14,8203.427742937747,7873.786906223879,5701.502374351335,6006.166488399887
2024-06-15,8203.427742937747,7873.786906223879,5701.502374351335,6006.166488399887
2024-06-16,8203.427742937747,7873.786906223879,5701.502374351335,6006.166488399887
2024-06-17,8305.920103384156,7940.587919471825,5783.089249020704,6015.384536309239
2024-06-18,8345.213536177027,7952.700906681371,5823.118834288281,6060.239456834785
2024-06-19,8345.213536177027,7952.700906681371,5823.118834288281,6060.239456834785
2024-06-20,8333.1498386203,7915.168990681444,5792.689680833172,6205.613604467639
2024-06-21,8310.256338591711,7902.0767922747345,5785.750685828447,6212.712145251053
2024-06-22,8310.256338591711,7902.0767922747345,5785.750685828447,6212.712145251053
2024-06-23,8310.256338591711,7902.0767922747345,5785.750685828447,6212.712145251053
2024-06-24,8349.694563096728,7931.201969556628,5800.56562494239,6202.787540824513
2024-06-25,8307.315454081703,7895.28303717502,5808.950314209257,6193.595586378464
2024-06-26,8288.23036026451,7913.93509047319,5775.36484703694,6154.374994063281
2024-06-27,8284.60673131487,7890.644656320447,5769.415988148231,6187.926748922083
2024-06-28,8287.524054716734,7895.454103684731,5774.365246329375,6222.725300606336
2024-06-29,8287.524054716734,7895.454103684731,5774.365246329375,6222.725300606336
2024-06-30,8287.524054716734,7895.454103684731,5774.365246329375,6222.725300606336
2024-07-01,8303.553238946752,7914.48135812213,5773.513092615113,6203.300718880973
2024-07-02,8340.184222565877,7959.618338062522,5770.226242202311,6198.907645580011
2024-07-03,8317.413943316611,7975.297281795021,5740.9475999313045,6162.493138801011
2024-07-04,8317.413943316611,7975.297281795021,5740.9475999313045,6162.493138801011
2024-07-05,8367.518864399259,8015.174031281913,5803.006940359147,6162.017440309314
2024-07-06,8367.518864399259,8015.174031281913,5803.006940359147,6162.017440309314
2024-07-07,8367.518864399259,8015.174031281913,5803.006940359147,6162.017440309314
2024-07-08,8445.88306893357,8088.441850875929,5811.325058865843,6177.439643566092
2024-07-09,8447.019302524708,8093.81046746097,5809.461381349366,6169.02462639946
2024-07-10,8546.527977379905,8197.417215954998,5856.385187397056,6191.15932263222
2024-07-11,8483.677203324212,8145.541393799104,5818.440430628302,6222.495086214547
2024-07-12,8536.55094570063,8204.705201018054,5859.062662059145,6272.637683944975
2024-07-13,8536.55094570063,8204.705201018054,5859.062662059145,6272.637683944975
2024-07-14,8536.55094570063,8204.705201018054,5859.062662059145,6272.637683944975
2024-07-15,8524.869381496297,8182.254723838988,5865.704070682158,6261.539385267751
2024-07-16,8610.349880857482,8265.141902668527,5936.395169240158,6317.698516197166
2024-07-17,8618.351013202911,8259.88536004772,5905.248196488362,6422.061606042301
2024-07-18,8549.192021159191,8187.357577731078,5858.075902537421,6331.773962502583
2024-07-19,8453.302461439214,8131.19610698641,5808.534096916763,6330.20281041038
2024-07-20,8453.302461439214,8131.19610698641,5808.534096916763,6330.20281041038
2024-07-21,8453.302461439214,8131.19610698641,5808.534096916763,6330.20281041038
2024-07-22,8535.026977341691,8201.853064050418,5874.615276001358,6374.976358513833
2024-07-23,8412.018411052984,8089.421623557149,5809.4580196443085,6326.670207790867
2024-07-24,8366.337191008362,8042.6341001088,5773.062025484236,6394.359509206463
2024-07-25,8371.725093848761,8080.01744719328,5761.006223778434,6415.790773838259
2024-07-26,8505.282517252235,8167.18251230558,5854.297613849996,6468.196622498271
2024-07-27,8505.282517252235,8167.18251230558,5854.297613849996,6468.196622498271
2024-07-28,8505.282517252235,8167.18251230558,5854.297613849996,6468.196622498271
2024-07-29,8468.84881759978,8130.511597534919,5837.527192797856,6418.607057289024
2024-07-30,8496.619272994267,8137.225567317857,5881.808886870543,6470.825158276221
2024-07-31,8505.063781692517,8185.418967713792,5908.1372830618975,6433.832044878763
2024-08-01,8406.737366913574,8068.226337200929,5889.481547823661,6417.515341197294
2024-08-02,8313.929403481818,7953.064572401537,5830.083984083368,6305.745653845123
2024-08-03,8313.929403481818,7953.064572401537,5830.083984083368,6305.745653845123
2024-08-04,8313.929403481818,7953.064572401537,5830.083984083368,6305.745653845123
